,Id,annotation type,concat(substructures.Id),weighted,copy.Id,work,position,"position (f, concat)",no visual,remarkable,detail description,transcription,printed page.Id,persons.Id,ownership.Id,Descriptions,"content tags.id (f, concat)","description.id (f, concat)","material.id (f, concat)",material,public
1103,2104,underlining/highlighting,106,1,1627,7,in-line,2,No,No,,,1496,,,,,,1,pen,Yes
1104,2105,underlining/highlighting,"107, 106",1,1627,7,in-line,2,No,No,,,1497,,,,,,1,pen,Yes
1105,2106,underlining/highlighting,"108, 107",1,1627,7,in-line,2,No,No,,,1498,,,,,,1,pen,Yes
1106,2107,underlining/highlighting,109,1,1627,7,in-line,2,No,No,,,1499,,,,,,1,pen,Yes
1107,2108,underlining/highlighting,109,1,1627,7,in-line,2,No,No,,,1500,,,,,,1,pen,Yes
1108,2109,underlining/highlighting,"110, 109",1,1627,7,in-line,2,No,No,,,1501,,,,,,1,pen,Yes
1109,2110,underlining/highlighting,110,1,1627,7,in-line,2,No,No,,,1502,,,,,,1,pen,Yes
1110,2111,underlining/highlighting,112,1,1627,7,in-line,2,No,No,,,1503,,,,,,1,pen,Yes
1111,2112,mark-up/symbol,112,1,1627,7,margin,1,No,No,,,1503,,,,,,1,pen,Yes
1112,2113,text/number,116,1,1627,7,margin,1,No,No,,,1504,,,,,,1,pen,Yes
1113,2115,text/number,116,1,1627,7,margin,1,No,No,,,1505,,,,,,1,pen,Yes
1114,2116,underlining/highlighting,116,1,1627,7,in-line,2,No,No,,,1505,,,,,,1,pen,Yes
1115,2118,underlining/highlighting,116,1,1627,7,in-line,2,No,No,,,1506,,,,,,1,pen,Yes
1116,2119,underlining/highlighting,116,1,1627,7,in-line,2,No,No,,,1507,,,,,,1,pen,Yes
1117,2120,text/number,116,1,1627,7,margin,1,No,No,,,1507,,,,,,1,pen,Yes
1118,2121,underlining/highlighting,117,1,1627,7,in-line,2,No,No,,,1508,,,,,,1,pen,Yes
1119,2122,underlining/highlighting,119,1,1627,7,in-line,2,No,No,,,1509,,,,,,1,pen,Yes
1120,2123,text/number,119,1,1627,7,margin,1,No,No,,,1509,,,,,,1,pen,Yes
1121,2124,underlining/highlighting,"121, 120",1,1627,7,in-line,2,No,No,,,1510,,,,,,1,pen,Yes
1122,2125,text/number,"121, 120",1,1627,7,margin,1,No,No,,,1510,,,,,,1,pen,Yes
1123,2126,underlining/highlighting,"122, 121",1,1627,7,in-line,2,No,No,,,1511,,,,,,1,pen,Yes
1124,2127,text/number,"122, 121",1,1627,7,margin,1,No,No,,,1511,,,,,,1,pen,Yes
1125,2128,underlining/highlighting,122,1,1627,7,in-line,2,No,No,,,1512,,,,,,1,pen,Yes
1126,2129,text/number,"124, 123",1,1627,7,margin,1,No,No,,,1513,,,,,,1,pen,Yes
1127,2130,underlining/highlighting,"124, 123",1,1627,7,in-line,2,No,No,,,1513,,,,,,1,pen,Yes
1128,2131,text/number,124,1,1627,7,margin,1,No,No,,,1514,,,,,,1,pen,Yes
1129,2132,underlining/highlighting,124,1,1627,7,in-line,2,No,No,,,1514,,,,,,1,pen,Yes
1130,2135,underlining/highlighting,"126, 125",1,1627,7,in-line,2,No,No,,,1516,,,,,,1,pen,Yes
1131,2136,mark-up/symbol,"126, 125",1,1627,7,margin,1,No,No,,,1516,,,,,,1,pen,Yes
1132,2137,underlining/highlighting,127,1,1627,7,in-line,2,No,No,,,1517,,,,,,1,pen,Yes
1133,2138,underlining/highlighting,128,1,1627,7,in-line,2,No,No,,,1518,,,,,,1,pen,Yes
1134,2139,text/number,128,1,1627,7,margin,1,No,No,,,1518,,,,,,1,pen,Yes
1135,2140,underlining/highlighting,"130, 128, 129",1,1627,7,in-line,2,No,No,,,1519,,,,,,1,pen,Yes
1136,2141,text/number,"130, 128, 129",1,1627,7,margin,1,No,No,,,1519,,,,,,1,pen,Yes
1137,2144,underlining/highlighting,"131, 130",1,1627,7,in-line,2,No,No,,,1521,,,,,,1,pen,Yes
1138,2145,text/number,"131, 130",1,1627,7,margin,1,No,No,,,1521,,,,,,1,pen,Yes
1139,2146,underlining/highlighting,"133, 131, 132",1,1627,7,in-line,2,No,No,,,1522,,,,,,1,pen,Yes
1140,2147,text/number,"133, 131, 132",1,1627,7,margin,1,No,No,,,1522,,,,,,1,pen,Yes
1141,2148,mark-up/symbol,"133, 131, 132",1,1627,7,margin,1,No,No,,,1522,,,,,,1,pen,Yes
1142,2152,underlining/highlighting,"134, 133, 135",1,1627,7,in-line,2,No,No,,,1524,,,,,,1,pen,Yes
1143,2153,text/number,"134, 133, 135",1,1627,7,margin,1,No,No,,,1524,,,,,,1,pen,Yes
1144,2155,underlining/highlighting,"136, 135",1,1627,7,in-line,2,No,No,,,1525,,,,,,1,pen,Yes
1145,2156,mark-up/symbol,"136, 135",1,1627,7,margin,1,No,No,,,1525,,,,,,1,pen,Yes
1146,2157,text/number,144,1,1627,7,margin,1,No,No,,,1526,,,,,,1,pen,Yes
1147,2158,underlining/highlighting,"146, 145",1,1627,7,in-line,2,No,No,,,1527,,,,,,1,pen,Yes
1148,2159,text/number,"146, 145",1,1627,7,margin,1,No,No,,,1527,,,,,,1,pen,Yes
1149,2160,text/number,152,1,1627,7,margin,1,No,No,,,1528,,,,,,1,pen,Yes
1150,2173,text/number,,1,1527,7,blank page,3,No,No,,,1533,,,,,,"1,2","pen, pencil",Yes
1151,2174,text/number,,1,1527,7,blank page,3,No,No,,,1534,,,,,,"1,2","pen, pencil",Yes
1152,2175,stamp,171,1,1527,7,margin,1,No,No,,,1535,,,,,,1,pen,Yes
1153,2176,underlining/highlighting,37,1,1527,7,in-line,2,No,No,,,1536,,,,,,1,pen,Yes
1154,2177,stamp,40,1,1527,7,blank page,3,No,No,,,1537,,,,,,1,pen,Yes
1155,2178,text/number,56,1,1527,7,margin,1,No,No,,,1213,,,,,,1,pen,Yes
1156,2179,text/number,59,1,1527,7,margin,1,No,No,,,1538,,,,,,1,pen,Yes
1157,2180,underlining/highlighting,"62, 61",1,1527,7,"margin, in-line","1,2",No,No,,,1228,,,,,,1,pen,Yes
1158,2181,underlining/highlighting,62,1,1527,7,in-line,2,No,No,,,1539,,,,,,1,pen,Yes
1159,2182,underlining/highlighting,62,1,1527,7,in-line,2,No,No,,,1229,,,,,,1,pen,Yes
1160,2183,underlining/highlighting,"63, 62",1,1527,7,in-line,2,No,No,,,1230,,,,,,1,pen,Yes
1161,2184,text/number,"68, 69",1,1527,7,margin,1,No,No,,,1234,,,,,,1,pen,Yes
1162,2185,underlining/highlighting,"68, 69",1,1527,7,in-line,2,No,No,,,1234,,,,,,1,pen,Yes
1163,2186,text/number,"72, 73",1,1527,7,margin,1,No,No,,,1236,,,,,,1,pen,Yes
1164,2187,underlining/highlighting,73,1,1527,7,in-line,2,No,No,,,1540,,,,,,1,pen,Yes
1165,2188,text/number,73,1,1527,7,margin,1,No,No,,,1540,,,,,,1,pen,Yes
1166,2190,underlining/highlighting,114,2,1357,7,in-line,2,No,No,,,1543,,,,,,1,pen,Yes
1167,2191,mark-up/symbol,114,2,1357,7,margin,1,No,No,,,1543,,,,,,1,pen,Yes
1168,2192,text/number,116,2,1357,7,margin,1,No,No,,,1544,,,,,,1,pen,Yes
1169,2193,underlining/highlighting,116,2,1357,7,in-line,2,No,No,,,1544,,,,,,1,pen,Yes
1170,2194,mark-up/symbol,116,1,1357,7,margin,1,No,No,,,1544,,,,,,1,pen,Yes
1171,2195,text/number,116,2,1357,7,margin,1,No,No,,,1545,,,,,,1,pen,Yes
1172,2196,underlining/highlighting,116,2,1357,7,in-line,2,No,No,,,1545,,,,,,1,pen,Yes
1173,2197,mark-up/symbol,116,1,1357,7,margin,1,No,No,,,1545,,,,,,1,pen,Yes
1174,2198,text/number,116,2,1357,7,margin,1,No,No,,,1546,,,,,,1,pen,Yes
1175,2199,underlining/highlighting,116,2,1357,7,in-line,2,No,No,,,1546,,,,,,1,pen,Yes
1176,2200,mark-up/symbol,116,1,1357,7,margin,1,No,No,,,1546,,,,,,1,pen,Yes
1177,2201,text/number,116,2,1357,7,margin,1,No,No,,,1547,,,,,,1,pen,Yes
1178,2202,underlining/highlighting,116,2,1357,7,in-line,2,No,No,,,1547,,,,,,1,pen,Yes
1179,2203,mark-up/symbol,116,1,1357,7,margin,1,No,No,,,1547,,,,,,1,pen,Yes
1180,2204,underlining/highlighting,117,1,1357,7,in-line,2,No,No,,,1548,,,,,,1,pen,Yes
1181,2205,underlining/highlighting,117,1,1357,7,in-line,2,No,No,,,1549,,,,,,1,pen,Yes
1182,2206,underlining/highlighting,117,1,1357,7,in-line,2,No,No,,,1550,,,,,,1,pen,Yes
1183,2207,underlining/highlighting,117,1,1357,7,in-line,2,No,No,,,1551,,,,,,1,pen,Yes
1184,2208,underlining/highlighting,118,1,1357,7,in-line,2,No,No,,,1552,,,,,,1,pen,Yes
1185,2209,text/number,118,1,1357,7,margin,1,No,No,,,1552,,,,,,1,pen,Yes
1186,2210,underlining/highlighting,119,1,1357,7,in-line,2,No,No,,,1553,,,,,,1,pen,Yes
1187,2211,text/number,119,2,1357,7,margin,1,No,No,,,1553,,,,,,1,pen,Yes
1188,2212,mark-up/symbol,119,1,1357,7,margin,1,No,No,,,1553,,,,,,1,pen,Yes
1189,2213,underlining/highlighting,"121, 120",2,1357,7,in-line,2,No,No,,,1554,,,,,,1,pen,Yes
1190,2214,text/number,"121, 120",2,1357,7,margin,1,No,No,,,1554,,,,,,1,pen,Yes
1191,2215,mark-up/symbol,"121, 120",1,1357,7,margin,1,No,No,,,1554,,,,,,1,pen,Yes
1192,2216,underlining/highlighting,121,2,1357,7,in-line,2,No,No,,,1555,,,,,,1,pen,Yes
1193,2217,text/number,121,3,1357,7,margin,1,No,Yes,,,1555,,,,,,1,pen,Yes
1194,2219,underlining/highlighting,"122, 121",2,1357,7,in-line,2,No,No,,,1556,,,,,,1,pen,Yes
1195,2220,text/number,"122, 121",2,1357,7,margin,1,No,No,,,1556,,,,,,1,pen,Yes
1196,2221,mark-up/symbol,"122, 121",1,1357,7,margin,1,No,No,,,1556,,,,,,1,pen,Yes
1197,2222,underlining/highlighting,122,1,1357,7,in-line,2,No,No,,,1557,,,,,,1,pen,Yes
1198,2224,mark-up/symbol,122,1,1357,7,margin,1,No,No,,,1557,,,,,,1,pen,Yes
1199,2225,underlining/highlighting,123,2,1357,7,in-line,2,No,No,,,1558,,,,,,1,pen,Yes
1200,2226,text/number,123,1,1357,7,margin,1,No,No,,,1558,,,,,,1,pen,Yes
1201,2227,underlining/highlighting,"124, 123",2,1357,7,in-line,2,No,No,,,1559,,,,,,1,pen,Yes
1202,2228,text/number,"124, 123",1,1357,7,margin,1,No,No,,,1559,,,,,,1,pen,Yes
1203,2229,underlining/highlighting,124,2,1357,7,in-line,2,No,No,,,1560,,,,,,1,pen,Yes
1204,2230,text/number,124,3,1357,7,margin,1,No,Yes,,,1560,,,,,,1,pen,Yes
1205,2231,mark-up/symbol,124,1,1357,7,margin,1,No,No,,,1560,,,,,,1,pen,Yes
1206,2232,underlining/highlighting,"125, 124",2,1357,7,in-line,2,No,No,,,1561,,,,,,1,pen,Yes
1207,2233,text/number,"125, 124",2,1357,7,margin,1,No,No,,,1561,,,,,,1,pen,Yes
1208,2234,mark-up/symbol,"125, 124",1,1357,7,margin,1,No,No,,,1561,,,,,,1,pen,Yes
1209,2235,underlining/highlighting,"126, 125",2,1357,7,in-line,2,No,No,,,1562,,,,,,1,pen,Yes
1210,2236,text/number,"126, 125",2,1357,7,margin,1,No,No,,,1562,,,,,,1,pen,Yes
1211,2237,mark-up/symbol,"126, 125",1,1357,7,margin,1,No,No,,,1562,,,,,,1,pen,Yes
1212,2238,underlining/highlighting,127,2,1357,7,in-line,2,No,No,,,1563,,,,,,1,pen,Yes
1213,2239,text/number,127,1,1357,7,margin,1,No,No,,,1563,,,,,,1,pen,Yes
1214,2240,mark-up/symbol,127,1,1357,7,margin,1,No,No,,,1563,,,,,,1,pen,Yes
1215,2241,underlining/highlighting,127,2,1357,7,in-line,2,No,No,,,1564,,,,,,1,pen,Yes
1216,2242,text/number,127,2,1357,7,margin,1,No,No,,,1564,,,list,,9,1,pen,Yes
1217,2243,mark-up/symbol,127,1,1357,7,margin,1,No,No,,,1564,,,,,,1,pen,Yes
1218,2244,underlining/highlighting,127,2,1357,7,in-line,2,No,No,,,1565,,,,,,1,pen,Yes
1219,2245,text/number,127,2,1357,7,margin,1,No,No,,,1565,,,list,,9,1,pen,Yes
1220,2246,mark-up/symbol,127,1,1357,7,margin,1,No,No,,,1565,,,,,,1,pen,Yes
1221,2247,underlining/highlighting,127,2,1357,7,in-line,2,No,No,,,1566,,,,,,1,pen,Yes
1222,2248,text/number,127,1,1357,7,margin,1,No,No,,,1566,,,,,,1,pen,Yes
1223,2249,mark-up/symbol,127,1,1357,7,margin,1,No,No,,,1566,,,,,,1,pen,Yes
1224,2250,underlining/highlighting,127,1,1357,7,in-line,2,No,No,,,1567,,,,,,1,pen,Yes
1225,2251,text/number,127,2,1357,7,"margin, image","1,4",No,No,,,1567,,,,,,1,pen,Yes
1226,2252,mark-up/symbol,127,1,1357,7,margin,1,No,No,,,1567,,,,,,1,pen,Yes
1227,2253,underlining/highlighting,128,2,1357,7,in-line,2,No,No,,,1568,,,,,,1,pen,Yes
1228,2254,text/number,128,1,1357,7,margin,1,No,No,,,1568,,,,,,1,pen,Yes
1229,2255,mark-up/symbol,128,1,1357,7,margin,1,No,No,,,1568,,,,,,1,pen,Yes
1230,2256,underlining/highlighting,"130, 128, 129",2,1357,7,in-line,2,No,No,,,1569,,,,,,1,pen,Yes
1231,2257,text/number,"130, 128, 129",3,1357,7,margin,1,No,Yes,,,1569,,,,,,1,pen,Yes
1232,2258,mark-up/symbol,"130, 128, 129",1,1357,7,margin,1,No,No,,,1569,,,,,,1,pen,Yes
1233,2259,underlining/highlighting,"131, 130",2,1357,7,in-line,2,No,No,,,1570,,,,,,1,pen,Yes
1234,2260,text/number,"131, 130",3,1357,7,margin,1,No,No,,,1570,,,,,,1,pen,Yes
1235,2261,mark-up/symbol,"131, 130",1,1357,7,margin,1,No,No,,,1570,,,,,,1,pen,Yes
1236,2262,underlining/highlighting,"133, 131, 132",2,1357,7,in-line,2,No,No,,,1571,,,,,,1,pen,Yes
1237,2263,text/number,"133, 131, 132",3,1357,7,"margin, in-line","1,2",No,Yes,,,1571,,,,,,1,pen,Yes
1238,2264,mark-up/symbol,"133, 131, 132",1,1357,7,margin,1,No,No,,,1571,,,,,,1,pen,Yes
1239,2265,underlining/highlighting,"134, 133, 135",2,1357,7,in-line,2,No,No,,,1572,,,,,,1,pen,Yes
1240,2266,text/number,"134, 133, 135",3,1357,7,margin,1,No,No,,,1572,,,,,,1,pen,Yes
1241,2267,mark-up/symbol,"134, 133, 135",1,1357,7,margin,1,No,No,,,1572,,,,,,1,pen,Yes
1242,2268,underlining/highlighting,"136, 135",2,1357,7,in-line,2,No,No,,,1573,,,,,,1,pen,Yes
1243,2269,text/number,"136, 135",2,1357,7,margin,1,No,No,,,1573,,,,,,1,pen,Yes
1244,2270,mark-up/symbol,"136, 135",1,1357,7,margin,1,No,No,,,1573,,,,,,1,pen,Yes
1245,2271,text/number,136,1,1357,7,image,4,No,Yes,,,1574,,,,,,1,pen,Yes
1246,2272,underlining/highlighting,136,1,1357,7,in-line,2,No,No,,,1574,,,,,,1,pen,Yes
1247,2273,text/number,138,1,1357,7,margin,1,No,No,,,1575,,,,,,1,pen,Yes
1248,2274,underlining/highlighting,138,2,1357,7,in-line,2,No,No,,,1575,,,,,,1,pen,Yes
1249,2275,mark-up/symbol,138,1,1357,7,margin,1,No,No,,,1575,,,,,,1,pen,Yes
1250,2276,text/number,138,1,1357,7,margin,1,No,No,,,1576,,,,,,1,pen,Yes
1251,2277,underlining/highlighting,138,2,1357,7,in-line,2,No,No,,,1576,,,,,,1,pen,Yes
1252,2279,text/number,138,2,1357,7,margin,1,No,No,,,1577,,,,,,1,pen,Yes
1253,2280,underlining/highlighting,138,2,1357,7,in-line,2,No,No,,,1577,,,,,,1,pen,Yes
1254,2281,mark-up/symbol,138,1,1357,7,margin,1,No,No,,,1577,,,,,,1,pen,Yes
1255,2282,text/number,"139, 138",2,1357,7,"margin, image","1,4",No,No,,,1578,,,,,,1,pen,Yes
1256,2283,underlining/highlighting,"139, 138",2,1357,7,in-line,2,No,No,,,1578,,,,,,1,pen,Yes
1257,2285,drawing,"139, 138",1,1357,7,image,4,No,Yes,,,1578,,,,,,1,pen,Yes
1258,2287,underlining/highlighting,139,2,1357,7,in-line,2,No,No,,,1579,,,,,,1,pen,Yes
1259,2288,drawing,139,1,1357,7,image,4,No,Yes,,,1579,,,,,,1,pen,Yes
1260,2289,underlining/highlighting,"140, 139",2,1357,7,in-line,2,No,No,,,1580,,,,,,1,pen,Yes
1261,2290,mark-up/symbol,"140, 139",1,1357,7,margin,1,No,No,,,1580,,,,,,1,pen,Yes
1262,2291,text/number,"140, 139",1,1357,7,margin,1,No,No,,,1580,,,,,,1,pen,Yes
1263,2292,underlining/highlighting,140,2,1357,7,in-line,2,No,No,,,1581,,,,,,1,pen,Yes
1264,2293,mark-up/symbol,140,1,1357,7,margin,1,No,No,,,1581,,,,,,1,pen,Yes
1265,2295,underlining/highlighting,141,2,1357,7,in-line,2,No,No,,,1582,,,,,,1,pen,Yes
1266,2296,mark-up/symbol,141,1,1357,7,margin,1,No,No,,,1582,,,,,,1,pen,Yes
1267,2297,underlining/highlighting,142,2,1357,7,in-line,2,No,No,,,1583,,,,,,1,pen,Yes
1268,2298,text/number,142,1,1357,7,margin,1,No,No,,,1583,,,,,,1,pen,Yes
1269,2299,underlining/highlighting,"143, 142",2,1357,7,in-line,2,No,No,,,1584,,,,,,1,pen,Yes
1270,2301,underlining/highlighting,143,2,1357,7,in-line,2,No,No,,,1585,,,,,,1,pen,Yes
1271,2302,text/number,143,1,1357,7,margin,1,No,No,,,1585,,,,,,1,pen,Yes
1272,2303,mark-up/symbol,143,1,1357,7,margin,1,No,No,,,1585,,,,,,1,pen,Yes
1273,2304,underlining/highlighting,"144, 143",2,1357,7,in-line,2,No,No,,,1586,,,,,,1,pen,Yes
1274,2305,text/number,"144, 143",2,1357,7,margin,1,No,No,,,1586,,,,,,1,pen,Yes
1275,2306,mark-up/symbol,"144, 143",1,1357,7,margin,1,No,No,,,1586,,,,,,1,pen,Yes
1276,2307,underlining/highlighting,144,1,1357,7,in-line,2,No,No,,,1587,,,,,,1,pen,Yes
1277,2308,text/number,144,2,1357,7,"margin, image","1,4",No,No,,,1587,,,,,,1,pen,Yes
1278,2310,drawing,144,1,1357,7,image,4,No,Yes,,,1587,,,,,,1,pen,Yes
1279,2311,underlining/highlighting,145,2,1357,7,in-line,2,No,No,,,1588,,,,,,1,pen,Yes
1280,2312,text/number,145,2,1357,7,margin,1,No,No,,,1588,,,,,,1,pen,Yes
1281,2313,mark-up/symbol,145,1,1357,7,margin,1,No,No,,,1588,,,,,,1,pen,Yes
1282,2317,underlining/highlighting,145,2,1357,7,in-line,2,No,No,,,1590,,,,,,1,pen,Yes
1283,2318,text/number,145,3,1357,7,margin,1,No,Yes,,,1590,,,,,,1,pen,Yes
1284,2319,underlining/highlighting,"146, 145",2,1357,7,in-line,2,No,No,,,1591,,,,,,1,pen,Yes
1285,2320,text/number,"146, 145",2,1357,7,margin,1,No,No,,,1591,,,,,,1,pen,Yes
1286,2321,mark-up/symbol,"146, 145",1,1357,7,margin,1,No,No,,,1591,,,,,,1,pen,Yes
1287,2322,underlining/highlighting,"146, 146",1,1357,7,in-line,2,No,No,,,1592,,,,,,1,pen,Yes
1288,2323,text/number,"146, 146",1,1357,7,margin,1,No,No,,,1592,,,,,,1,pen,Yes
1289,2324,mark-up/symbol,"146, 146",1,1357,7,margin,1,No,No,,,1592,,,,,,1,pen,Yes
1290,2325,underlining/highlighting,147,2,1357,7,in-line,2,No,No,,,1593,,,,,,1,pen,Yes
1291,2326,text/number,147,1,1357,7,margin,1,No,No,,,1593,,,,,,1,pen,Yes
1292,2327,mark-up/symbol,147,1,1357,7,margin,1,No,No,,,1593,,,,,,1,pen,Yes
1293,2328,underlining/highlighting,148,2,1357,7,in-line,2,No,No,,,1594,,,,,,1,pen,Yes
1294,2329,text/number,148,2,1357,7,margin,1,No,No,,,1594,,,,,,1,pen,Yes
1295,2330,mark-up/symbol,148,1,1357,7,margin,1,No,No,,,1594,,,,,,1,pen,Yes
1296,2331,underlining/highlighting,148,1,1357,7,in-line,2,No,No,,,1595,,,,,,1,pen,Yes
1297,2332,underlining/highlighting,148,1,1357,7,in-line,2,No,No,,,1596,,,,,,1,pen,Yes
1298,2333,mark-up/symbol,148,1,1357,7,margin,1,No,No,,,1596,,,,,,1,pen,Yes
1299,2334,text/number,148,1,1357,7,margin,1,No,No,,,1596,,,,,,1,pen,Yes
1300,2335,underlining/highlighting,149,2,1357,7,in-line,2,No,No,,,1597,,,,,,1,pen,Yes
1301,2337,text/number,149,1,1357,7,margin,1,No,No,,,1597,,,,,,1,pen,Yes
1302,2338,underlining/highlighting,149,2,1357,7,in-line,2,No,No,,,1598,,,,,,1,pen,Yes
1303,2339,text/number,149,1,1357,7,margin,1,No,No,,,1598,,,,,,1,pen,Yes
1304,2340,underlining/highlighting,149,2,1357,7,in-line,2,No,No,,,1599,,,,,,1,pen,Yes
1305,2341,text/number,149,1,1357,7,margin,1,No,No,,,1599,,,,,,1,pen,Yes
1306,2342,mark-up/symbol,149,1,1357,7,margin,1,No,No,,,1599,,,,,,1,pen,Yes
1307,2343,underlining/highlighting,151,2,1357,7,in-line,2,No,No,,,1600,,,,,,1,pen,Yes
1308,2344,text/number,151,1,1357,7,margin,1,No,No,,,1600,,,,,,1,pen,Yes
1309,2346,underlining/highlighting,"152, 151",2,1357,7,in-line,2,No,No,,,1601,,,,,,1,pen,Yes
1310,2347,text/number,"152, 151",1,1357,7,margin,1,No,No,,,1601,,,,,,1,pen,Yes
1311,2348,mark-up/symbol,"152, 151",1,1357,7,margin,1,No,No,,,1601,,,,,,1,pen,Yes
1312,2349,underlining/highlighting,152,2,1357,7,in-line,2,No,No,,,1602,,,,,,1,pen,Yes
1313,2350,text/number,152,1,1357,7,margin,1,No,No,,,1602,,,,,,1,pen,Yes
1314,2351,mark-up/symbol,152,1,1357,7,margin,1,No,No,,,1602,,,,,,1,pen,Yes
1315,2352,underlining/highlighting,153,2,1357,7,in-line,2,No,No,,,1603,,,,,,1,pen,Yes
1316,2353,text/number,153,2,1357,7,margin,1,No,No,,,1603,,,,,,1,pen,Yes
1317,2354,mark-up/symbol,153,1,1357,7,margin,1,No,No,,,1603,,,,,,1,pen,Yes
1318,2355,underlining/highlighting,153,2,1357,7,in-line,2,No,No,,,1604,,,,,,1,pen,Yes
1319,2356,text/number,153,1,1357,7,margin,1,No,No,,,1604,,,,,,1,pen,Yes
1320,2357,mark-up/symbol,153,1,1357,7,margin,1,No,No,,,1604,,,,,,1,pen,Yes
1321,2358,underlining/highlighting,153,2,1357,7,in-line,2,No,No,,,1605,,,,,,1,pen,Yes
1322,2359,text/number,153,1,1357,7,margin,1,No,No,,,1605,,,,,,1,pen,Yes
1323,2361,underlining/highlighting,153,2,1357,7,in-line,2,No,No,,,1606,,,,,,1,pen,Yes
1324,2362,text/number,153,1,1357,7,margin,1,No,No,,,1606,,,,,,1,pen,Yes
1325,2363,mark-up/symbol,153,1,1357,7,margin,1,No,No,,,1606,,,,,,1,pen,Yes
1326,2364,underlining/highlighting,153,2,1357,7,in-line,2,No,No,,,1607,,,,,,1,pen,Yes
1327,2367,underlining/highlighting,153,2,1357,7,in-line,2,No,No,,,1608,,,,,,1,pen,Yes
1328,2368,text/number,153,1,1357,7,margin,1,No,No,,,1608,,,,,,1,pen,Yes
1329,2369,underlining/highlighting,154,2,1357,7,in-line,2,No,No,,,1609,,,,,,1,pen,Yes
1330,2370,text/number,154,2,1357,7,margin,1,No,No,,,1609,,,,,,1,pen,Yes
1331,2373,underlining/highlighting,154,2,1357,7,in-line,2,No,No,,,725,,,,,,1,pen,Yes
1332,2374,mark-up/symbol,154,1,1357,7,margin,1,No,No,,,725,,,,,,1,pen,Yes
1333,2375,text/number,154,1,1357,7,margin,1,No,No,,,1611,,,,,,1,pen,Yes
1334,2376,underlining/highlighting,154,2,1357,7,in-line,2,No,No,,,1611,,,,,,1,pen,Yes
1335,2377,text/number,154,1,1357,7,margin,1,No,No,,,1612,,,,,,1,pen,Yes
1336,2378,underlining/highlighting,154,2,1357,7,in-line,2,No,No,,,1612,,,,,,1,pen,Yes
1337,2379,mark-up/symbol,154,1,1357,7,margin,1,No,No,,,1612,,,,,,1,pen,Yes
1338,2380,text/number,154,1,1357,7,margin,1,No,No,,,1613,,,,,,1,pen,Yes
1339,2381,underlining/highlighting,154,2,1357,7,in-line,2,No,No,,,1613,,,,,,1,pen,Yes
1340,2382,mark-up/symbol,154,1,1357,7,margin,1,No,No,,,1613,,,,,,1,pen,Yes
1341,2383,text/number,155,1,1357,7,margin,1,No,No,,,1614,,,,,,1,pen,Yes
1342,2384,underlining/highlighting,155,2,1357,7,in-line,2,No,No,,,1614,,,,,,1,pen,Yes
1343,2386,text/number,155,1,1357,7,margin,1,No,No,,,1615,,,,,,1,pen,Yes
1344,2387,underlining/highlighting,155,2,1357,7,in-line,2,No,No,,,1615,,,,,,1,pen,Yes
1345,2388,mark-up/symbol,155,1,1357,7,margin,1,No,No,,,1615,,,,,,1,pen,Yes
1346,2389,text/number,155,1,1357,7,margin,1,No,No,,,1616,,,,,,1,pen,Yes
1347,2390,underlining/highlighting,155,2,1357,7,in-line,2,No,No,,,1616,,,,,,1,pen,Yes
1348,2392,text/number,155,1,1357,7,margin,1,No,No,,,1617,,,,,,1,pen,Yes
1349,2393,underlining/highlighting,155,2,1357,7,in-line,2,No,No,,,1617,,,,,,1,pen,Yes
1350,2396,mark-up/symbol,155,1,1357,7,margin,1,No,No,,,1619,,,,,,1,pen,Yes
1351,2397,underlining/highlighting,155,1,1357,7,in-line,2,No,No,,,1619,,,,,,1,pen,Yes
1352,2399,underlining/highlighting,155,1,1357,7,in-line,2,No,No,,,1620,,,,,,1,pen,Yes
1353,2400,underlining/highlighting,156,2,1357,7,in-line,2,No,No,,,1621,,,,,,1,pen,Yes
1354,2401,text/number,156,2,1357,7,margin,1,No,No,,,1621,,,,,,1,pen,Yes
1355,2402,mark-up/symbol,156,1,1357,7,margin,1,No,No,,,1621,,,,,,1,pen,Yes
1356,2403,underlining/highlighting,156,2,1357,7,in-line,2,No,No,,,1622,,,,,,1,pen,Yes
1357,2404,text/number,156,1,1357,7,margin,1,No,No,,,1622,,,,,,1,pen,Yes
1358,2406,underlining/highlighting,157,2,1357,7,in-line,2,No,No,,,1623,,,,,,1,pen,Yes
1359,2407,text/number,157,3,1357,7,margin,1,No,Yes,,,1623,,,,,,1,pen,Yes
1360,2408,underlining/highlighting,158,2,1357,7,in-line,2,No,No,,,1624,,,,,,1,pen,Yes
1361,2409,text/number,158,2,1357,7,margin,1,No,No,,,1624,,,,,,1,pen,Yes
1362,2410,mark-up/symbol,158,1,1357,7,margin,1,No,No,,,1624,,,,,,1,pen,Yes
1363,2411,underlining/highlighting,158,2,1357,7,in-line,2,No,No,,,1625,,,,,,1,pen,Yes
1364,2412,text/number,158,2,1357,7,margin,1,No,No,,,1625,,,,,,1,pen,Yes
1365,2413,mark-up/symbol,158,1,1357,7,margin,1,No,No,,,1625,,,,,,1,pen,Yes
1366,2414,underlining/highlighting,"159, 158",2,1357,7,in-line,2,No,No,,,1626,,,,,,1,pen,Yes
1367,2415,text/number,"159, 158",1,1357,7,margin,1,No,No,,,1626,,,,,,1,pen,Yes
